Unnamed: 0,Points,playerID,yearID_x,stint_x,teamID_x,lgID_x,G,AB,R,H,1B,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,yearID_y,stint_y,G_F,GS_F,InnOuts,PO,A,E,DP,PB,WP,SB_F,CS_F,ZR,W,L,GS_x,CG,SHO,SV,IPouts,ER,BAOpp,ERA,WP_x,BK,BFP,GF,WP_y,birthYear,birthMonth,birthDay,birthCountry,birthState,birthCity,deathYear,deathMonth,deathDay,deathCountry,deathState,deathCity,nameFirst,nameLast,nameGiven,weight,height,bats,throws,debut,finalGame,retroID,bbrefID,yearID,teamID_y,lgID_y,G_all,GS_y,G_batting,G_defense,G_p,G_c,G_1b,G_2b,G_3b,G_ss,G_lf,G_cf,G_rf,G_of,G_dh,G_ph,G_pr
45,546.0,cirilje01,2000,1,COL,NL,157,598.0,111,195,129.0,53.0,2.0,11,115.0,3.0,4.0,67,72.0,4.0,6.0,1.0,12.0,19.0,2000,1,155,151.0,3963.0,92,304,15.0,41,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1969.0,9.0,23.0,USA,CA,Pasadena,,,,,,,Jeff,Cirillo,Jeffrey Howard,190.0,74.0,R,R,1994-05-11,2007-09-30,cirij001,cirilje01,2000,COL,NL,157,151.0,157,155.0,0,0,0,0,155,0,0,0,0,0,0.0,3.0,0.0
46,539.0,thomeji01,2000,1,CLE,AL,158,557.0,106,150,79.0,33.0,1.0,37,106.0,1.0,0.0,118,171.0,4.0,4.0,0.0,5.0,8.0,2000,1,107,106.0,2796.0,834,91,5.0,101,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1970.0,8.0,27.0,USA,IL,Peoria,,,,,,,Jim,Thome,James Howard,250.0,76.0,L,R,1991-09-04,2012-10-03,thomj002,thomeji01,2000,CLE,AL,158,154.0,158,107.0,0,0,107,0,0,0,0,0,0,0,48.0,4.0,0.0
47,536.0,greensh01,2000,1,LAN,NL,162,610.0,98,164,92.0,44.0,4.0,24,99.0,24.0,5.0,90,121.0,9.0,8.0,0.0,6.0,18.0,2000,1,161,161.0,4278.0,280,9,6.0,3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1972.0,11.0,10.0,USA,IL,Des Plaines,,,,,,,Shawn,Green,Shawn David,190.0,76.0,L,L,1993-09-28,2007-09-29,grees001,greensh01,2000,LAN,NL,162,161.0,162,161.0,0,0,0,0,0,0,0,1,161,161,0.0,1.0,0.0
48,536.0,kileda01,2000,1,SLN,NL,34,,109,215,,,,33,,,,58,192.0,1.0,13.0,11.0,8.0,16.0,2000,1,34,34.0,697.0,12,30,1.0,3,0.0,,0.0,0.0,0.0,20.0,9.0,34.0,5.0,1.0,0.0,697.0,101.0,0.247,3.91,8.0,1.0,960.0,0.0,0.0,1968.0,12.0,2.0,USA,CA,Garden Grove,2002.0,6.0,22.0,USA,IL,Chicago,Darryl,Kile,Darryl Andrew,185.0,77.0,R,R,1991-04-08,2002-06-18,kiled001,kileda01,2000,SLN,NL,34,34.0,33,34.0,34,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
49,535.0,valenjo03,2000,1,CHA,AL,144,568.0,107,155,87.0,37.0,6.0,25,92.0,19.0,2.0,59,106.0,1.0,4.0,13.0,4.0,11.0,4000,2,142,137.0,3664.0,233,456,36.0,117,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1969.0,10.0,12.0,P.R.,,Manati,,,,,,,Jose,Valentin,Jose Antonio,175.0,70.0,B,R,1992-09-17,2007-07-20,valej003,valenjo03,2000,CHA,AL,144,137.0,144,142.0,0,0,0,0,0,141,0,0,1,1,0.0,5.0,0.0
50,531.0,kleskry01,2000,1,SDN,NL,145,494.0,88,140,79.0,33.0,2.0,26,92.0,23.0,7.0,91,81.0,9.0,1.0,0.0,4.0,10.0,4000,2,140,129.0,3420.0,1030,91,9.0,104,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1971.0,6.0,12.0,USA,CA,Westminster,,,,,,,Ryan,Klesko,Ryan Anthony,220.0,75.0,L,L,1992-09-12,2007-09-25,klesr001,kleskry01,2000,SDN,NL,145,129.0,145,137.0,0,0,136,0,0,0,2,0,2,4,0.0,15.0,0.0
51,523.0,glavito02,2000,1,ATL,NL,35,,101,222,,,,24,,,,65,152.0,6.0,4.0,9.0,5.0,17.0,2000,1,35,35.0,723.0,11,41,0.0,5,0.0,,0.0,0.0,0.0,21.0,9.0,35.0,4.0,2.0,0.0,723.0,91.0,0.244,3.4,0.0,0.0,992.0,0.0,0.0,1966.0,3.0,25.0,USA,MA,Concord,,,,,,,Tom,Glavine,Thomas Michael,175.0,72.0,L,L,1987-08-17,2008-08-14,glavt001,glavito02,2000,ATL,NL,37,35.0,35,35.0,35,0,0,0,0,0,0,0,0,0,0.0,2.0,0.0
52,523.0,nevinph01,2000,1,SDN,NL,143,538.0,87,163,97.0,34.0,1.0,31,107.0,2.0,0.0,59,121.0,9.0,4.0,0.0,4.0,17.0,2000,1,142,141.0,3638.0,96,242,26.0,22,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1971.0,1.0,19.0,USA,CA,Fullerton,,,,,,,Phil,Nevin,Phillip Joseph,180.0,74.0,R,R,1995-06-11,2006-09-29,nevip001,nevinph01,2000,SDN,NL,143,141.0,143,142.0,0,0,0,0,142,0,0,0,0,0,0.0,1.0,0.0
53,522.0,jeterde01,2000,1,NYA,AL,148,593.0,119,201,151.0,31.0,4.0,15,73.0,22.0,4.0,68,99.0,4.0,12.0,3.0,3.0,14.0,2000,1,148,148.0,3836.0,237,349,24.0,78,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1974.0,6.0,26.0,USA,NJ,Pequannock,,,,,,,Derek,Jeter,Derek Sanderson,195.0,75.0,R,R,1995-05-29,2014-09-28,jeted001,jeterde01,2000,NYA,AL,148,148.0,148,148.0,0,0,0,0,0,148,0,0,0,0,0.0,0.0,0.0
54,513.0,vaughmo01,2000,1,ANA,AL,161,614.0,93,167,100.0,31.0,0.0,36,117.0,2.0,0.0,79,181.0,11.0,14.0,0.0,5.0,14.0,2000,1,147,147.0,3797.0,1257,69,14.0,156,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1967.0,12.0,15.0,USA,CT,Norwalk,,,,,,,Mo,Vaughn,Maurice Samuel,225.0,73.0,L,R,1991-06-27,2003-05-02,vaugm001,vaughmo01,2000,ANA,AL,161,160.0,161,147.0,0,0,147,0,0,0,0,0,0,0,14.0,1.0,0.0
55,513.0,lawtoma02,2000,1,MIN,AL,156,561.0,84,171,112.0,44.0,2.0,13,88.0,23.0,7.0,91,63.0,8.0,7.0,0.0,5.0,10.0,2000,1,143,141.0,3627.0,278,4,5.0,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1971.0,11.0,30.0,USA,MS,Gulfport,,,,,,,Matt,Lawton,Matthew,180.0,70.0,L,R,1995-09-05,2006-05-16,lawtm002,lawtoma02,2000,MIN,AL,156,149.0,156,143.0,0,0,0,0,0,0,67,3,83,143,9.0,7.0,0.0
56,511.0,frymatr01,2000,1,CLE,AL,155,574.0,93,184,120.0,38.0,4.0,22,106.0,1.0,1.0,73,111.0,2.0,1.0,0.0,10.0,15.0,4000,2,155,153.0,4048.0,83,276,8.0,21,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1969.0,3.0,25.0,USA,KY,Lexington,,,,,,,Travis,Fryman,David Travis,180.0,73.0,R,R,1990-07-07,2002-09-29,frymt001,frymatr01,2000,CLE,AL,155,154.0,155,154.0,0,0,1,0,154,0,0,0,0,0,1.0,0.0,0.0
57,506.0,evereca01,2000,1,BOS,AL,137,496.0,82,149,79.0,32.0,4.0,34,108.0,11.0,4.0,52,113.0,5.0,8.0,0.0,5.0,4.0,2000,1,126,122.0,3191.0,276,11,6.0,4,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1971.0,6.0,3.0,USA,FL,Tampa,,,,,,,Carl,Everett,Carl Edward,181.0,72.0,B,R,1993-07-01,2006-07-25,everc001,evereca01,2000,BOS,AL,137,127.0,137,126.0,0,0,0,0,0,0,0,126,0,126,5.0,10.0,0.0
58,505.0,burnije01,2000,1,MIL,NL,161,564.0,91,131,69.0,29.0,2.0,31,98.0,6.0,4.0,99,121.0,10.0,14.0,0.0,9.0,12.0,2000,1,158,155.0,4158.0,317,12,7.0,2,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1969.0,4.0,15.0,USA,CA,Westminster,,,,,,,Jeromy,Burnitz,Jeromy Neal,190.0,72.0,L,R,1993-06-21,2006-09-27,burnj001,burnije01,2000,MIL,NL,161,156.0,161,158.0,0,0,0,0,0,0,0,0,158,158,1.0,2.0,0.0
59,503.0,durhara01,2000,1,CHA,AL,151,614.0,121,172,111.0,35.0,9.0,17,75.0,25.0,13.0,75,105.0,0.0,7.0,5.0,8.0,13.0,2000,1,151,149.0,3910.0,299,419,15.0,126,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1971.0,11.0,30.0,USA,NC,Charlotte,,,,,,,Ray,Durham,Ray,170.0,68.0,B,R,1995-04-26,2008-09-28,durhr001,durhara01,2000,CHA,AL,151,149.0,151,151.0,0,0,0,151,0,0,0,0,0,0,0.0,2.0,0.0
60,502.0,parkch01,2000,1,LAN,NL,34,,92,173,,,,21,,,,124,217.0,4.0,12.0,12.0,5.0,23.0,2000,1,34,34.0,678.0,20,39,3.0,4,0.0,,0.0,0.0,0.0,18.0,10.0,34.0,3.0,1.0,0.0,678.0,82.0,0.214,3.27,13.0,0.0,963.0,0.0,0.0,1973.0,6.0,30.0,South Korea,South Chungcheong,Gongju,,,,,,,Chan Ho,Park,Chan Ho,210.0,74.0,R,R,1994-04-08,2010-10-01,parkc002,parkch01,2000,LAN,NL,34,34.0,32,34.0,34,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
61,501.0,wellsda01,2000,1,TOR,AL,35,,115,266,,,,23,,,,31,166.0,0.0,8.0,6.0,7.0,19.0,2000,1,35,35.0,689.0,8,18,3.0,1,0.0,,0.0,0.0,0.0,20.0,8.0,35.0,9.0,1.0,0.0,689.0,105.0,0.289,4.11,9.0,1.0,972.0,0.0,0.0,1963.0,5.0,20.0,USA,CA,Torrance,,,,,,,David,Wells,David Lee,187.0,75.0,L,L,1987-06-30,2007-09-28,welld001,wellsda01,2000,TOR,AL,35,35.0,2,35.0,35,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
62,496.0,stewash01,2000,1,TOR,AL,136,583.0,107,186,117.0,43.0,5.0,21,69.0,20.0,5.0,37,79.0,1.0,6.0,1.0,4.0,12.0,2000,1,136,136.0,3528.0,298,5,2.0,2,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1974.0,2.0,25.0,USA,OH,Cincinnati,,,,,,,Shannon,Stewart,Shannon Harold,175.0,72.0,R,R,1995-09-02,2008-06-07,stews002,stewash01,2000,TOR,AL,136,136.0,136,136.0,0,0,0,0,0,0,136,1,0,136,0.0,0.0,0.0
63,493.0,kendaja01,2000,1,PIT,NL,152,579.0,112,185,132.0,33.0,6.0,14,58.0,22.0,12.0,79,79.0,3.0,15.0,1.0,4.0,13.0,2000,1,147,145.0,3842.0,990,81,10.0,12,11.0,0.0,87.0,38.0,0.0,,,,,,,,,,,,,,,,1974.0,6.0,26.0,USA,CA,San Diego,,,,,,,Jason,Kendall,Jason Daniel,181.0,72.0,R,R,1996-04-01,2010-08-30,kendj001,kendaja01,2000,PIT,NL,152,145.0,152,147.0,0,147,0,0,0,0,0,0,0,0,0.0,5.0,0.0
64,491.0,mcgrifr01,2000,1,TBA,AL,158,566.0,82,157,112.0,18.0,0.0,27,106.0,2.0,0.0,91,120.0,10.0,0.0,0.0,7.0,16.0,2000,1,144,144.0,3766.0,1300,82,10.0,137,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1963.0,10.0,31.0,USA,FL,Tampa,,,,,,,Fred,McGriff,Frederick Stanley,200.0,75.0,L,L,1986-05-17,2004-07-15,mcgrf001,mcgrifr01,2000,TBA,AL,158,154.0,158,144.0,0,0,144,0,0,0,0,0,0,0,10.0,4.0,0.0
65,490.0,grievbe01,2000,1,OAK,AL,158,594.0,92,166,98.0,40.0,1.0,27,104.0,3.0,0.0,73,130.0,2.0,3.0,0.0,5.0,32.0,2000,1,144,144.0,3484.0,237,6,3.0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1976.0,5.0,4.0,USA,TX,Arlington,,,,,,,Ben,Grieve,Benjamin,200.0,76.0,L,R,1997-09-03,2005-10-02,grieb001,grievbe01,2000,OAK,AL,158,155.0,158,144.0,0,0,0,0,0,0,144,0,0,144,12.0,3.0,0.0
66,489.0,leiteal01,2000,1,NYN,NL,31,,84,176,,,,19,,,,76,200.0,1.0,11.0,10.0,6.0,10.0,2000,1,31,31.0,624.0,5,34,0.0,2,0.0,,0.0,0.0,0.0,16.0,8.0,31.0,2.0,1.0,0.0,624.0,74.0,0.228,3.2,4.0,1.0,874.0,0.0,0.0,1965.0,10.0,23.0,USA,NJ,Toms River,,,,,,,Al,Leiter,Alois Terry,200.0,74.0,L,L,1987-09-15,2005-10-02,leita001,leiteal01,2000,NYN,NL,31,31.0,29,31.0,31,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
67,487.0,randajo01,2000,1,KCA,AL,158,612.0,88,186,138.0,29.0,4.0,15,106.0,6.0,3.0,36,66.0,3.0,6.0,1.0,10.0,19.0,2000,1,156,155.0,4084.0,132,293,19.0,30,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1969.0,12.0,18.0,USA,WI,Milwaukee,,,,,,,Joe,Randa,Joseph Gregory,190.0,71.0,R,R,1995-04-30,2006-10-01,randj002,randajo01,2000,KCA,AL,158,156.0,158,156.0,0,0,0,0,156,0,0,0,0,0,1.0,1.0,0.0
68,486.0,younger01,2000,1,CHN,NL,153,607.0,98,180,132.0,40.0,2.0,6,47.0,54.0,7.0,63,39.0,1.0,8.0,7.0,5.0,12.0,2000,1,150,147.0,3854.0,313,401,15.0,86,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1967.0,5.0,18.0,USA,NJ,New Brunswick,,,,,,,Eric,Young,Eric Orlando,180.0,69.0,R,R,1992-07-30,2006-09-19,youne001,younger01,2000,CHN,NL,153,147.0,153,150.0,0,0,0,150,0,0,0,0,0,0,0.0,2.0,2.0
69,485.0,mussimi01,2000,1,BAL,AL,34,,105,236,,,,28,,,,46,210.0,0.0,3.0,8.0,6.0,19.0,2000,1,34,34.0,713.0,17,26,1.0,1,0.0,,0.0,0.0,0.0,11.0,15.0,34.0,6.0,1.0,0.0,713.0,100.0,0.255,3.79,3.0,0.0,987.0,0.0,0.0,1968.0,12.0,8.0,USA,PA,Williamsport,,,,,,,Mike,Mussina,Michael Cole,185.0,74.0,L,R,1991-08-04,2008-09-28,mussm001,mussimi01,2000,BAL,AL,34,34.0,2,34.0,34,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
70,484.0,jenkige01,2000,1,MIL,NL,135,512.0,100,155,81.0,36.0,4.0,34,94.0,11.0,1.0,33,135.0,6.0,15.0,0.0,4.0,9.0,2000,1,131,129.0,3379.0,263,12,7.0,3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1974.0,7.0,21.0,USA,WA,Olympia,,,,,,,Geoff,Jenkins,Geoffrey Scott,205.0,73.0,L,R,1998-04-24,2008-09-28,jenkg001,jenkige01,2000,MIL,NL,135,129.0,135,131.0,0,0,0,0,0,0,131,0,0,131,0.0,5.0,0.0
71,483.0,olerujo01,2000,1,SEA,AL,159,565.0,84,161,102.0,45.0,0.0,14,103.0,0.0,2.0,102,96.0,11.0,4.0,2.0,10.0,17.0,2000,1,158,155.0,4076.0,1271,132,5.0,154,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1968.0,8.0,5.0,USA,WA,Seattle,,,,,,,John,Olerud,John Garrett,205.0,77.0,L,L,1989-09-03,2005-10-02,olerj001,olerujo01,2000,SEA,AL,159,155.0,159,158.0,0,0,158,0,0,0,0,0,0,0,0.0,2.0,0.0
72,481.0,leeca01,2000,1,CHA,AL,152,572.0,107,172,117.0,29.0,2.0,24,92.0,13.0,4.0,38,94.0,1.0,3.0,1.0,5.0,17.0,2000,1,149,146.0,3818.0,273,10,3.0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1976.0,6.0,20.0,Panama,Cocle,Aguadulce,,,,,,,Carlos,Lee,Carlos,270.0,74.0,R,R,1999-05-07,2012-10-03,lee-c001,leeca01,2000,CHA,AL,152,148.0,152,149.0,0,0,0,0,0,0,149,0,0,149,2.0,2.0,1.0
73,480.0,fullmbr01,2000,1,TOR,AL,133,482.0,76,142,80.0,29.0,1.0,32,104.0,3.0,1.0,30,68.0,3.0,6.0,0.0,6.0,14.0,2000,1,1,0.0,6.0,2,1,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1975.0,1.0,17.0,USA,CA,Chatsworth,,,,,,,Brad,Fullmer,Bradley Ryan,185.0,73.0,L,R,1997-09-02,2004-07-24,fullb001,fullmbr01,2000,TOR,AL,133,116.0,133,1.0,0,0,1,0,0,0,0,0,0,0,129.0,17.0,0.0
74,479.0,gracema01,2000,1,CHN,NL,143,510.0,75,143,90.0,41.0,1.0,11,82.0,1.0,2.0,95,28.0,11.0,6.0,2.0,8.0,7.0,2000,1,140,136.0,3649.0,1098,103,4.0,99,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1964.0,6.0,28.0,USA,NC,Winston-Salem,,,,,,,Mark,Grace,Mark Eugene,190.0,74.0,L,L,1988-05-02,2003-09-28,gracm001,gracema01,2000,CHN,NL,143,136.0,143,140.0,0,0,140,0,0,0,0,0,0,0,0.0,4.0,0.0
75,478.0,belleal01,2000,1,BAL,AL,141,559.0,71,157,96.0,37.0,1.0,23,103.0,0.0,5.0,52,68.0,11.0,4.0,0.0,7.0,17.0,2000,1,110,110.0,2860.0,211,8,3.0,2,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1966.0,8.0,25.0,USA,LA,Shreveport,,,,,,,Albert,Belle,Albert Jojuan,190.0,73.0,R,R,1989-07-15,2000-10-01,bellj002,belleal01,2000,BAL,AL,141,141.0,141,110.0,0,0,0,0,0,0,0,0,110,110,31.0,0.0,0.0
76,476.0,loftoke01,2000,1,CLE,AL,137,543.0,107,151,108.0,23.0,5.0,15,73.0,30.0,7.0,79,72.0,3.0,4.0,6.0,8.0,11.0,2000,1,135,133.0,3456.0,348,4,4.0,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1967.0,5.0,31.0,USA,IN,East Chicago,,,,,,,Kenny,Lofton,Kenneth,180.0,72.0,L,L,1991-09-14,2007-09-29,loftk001,loftoke01,2000,CLE,AL,137,134.0,137,135.0,0,0,0,0,0,0,0,135,0,135,1.0,1.0,0.0
77,476.0,burksel01,2000,1,SFN,NL,122,393.0,74,135,85.0,21.0,5.0,24,96.0,5.0,1.0,56,49.0,5.0,1.0,0.0,8.0,10.0,2000,1,108,108.0,2542.0,215,4,4.0,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1964.0,9.0,11.0,USA,MS,Vicksburg,,,,,,,Ellis,Burks,Ellis Rena,175.0,74.0,R,R,1987-04-30,2004-10-02,burke001,burksel01,2000,SFN,NL,122,110.0,122,108.0,0,0,0,0,0,0,0,0,108,108,2.0,12.0,0.0
78,474.0,posadjo01,2000,1,NYA,AL,151,505.0,92,145,81.0,35.0,1.0,28,86.0,2.0,2.0,107,151.0,10.0,8.0,0.0,4.0,11.0,4000,2,154,144.0,3750.0,955,64,8.0,13,11.0,0.0,70.0,34.0,0.0,,,,,,,,,,,,,,,,1971.0,8.0,17.0,P.R.,,Santurce,,,,,,,Jorge,Posada,Jorge Rafael,215.0,74.0,B,R,1995-09-04,2011-09-28,posaj001,posadjo01,2000,NYA,AL,151,147.0,151,146.0,0,142,12,0,0,0,0,0,0,0,4.0,4.0,0.0
79,473.0,liebejo01,2000,1,CHN,NL,35,,130,248,,,,36,,,,54,192.0,3.0,10.0,9.0,7.0,18.0,2000,1,35,35.0,753.0,30,31,1.0,1,0.0,,0.0,0.0,0.0,12.0,11.0,35.0,6.0,1.0,0.0,753.0,123.0,0.257,4.41,2.0,2.0,1047.0,0.0,0.0,1970.0,4.0,2.0,USA,IA,Council Bluffs,,,,,,,Jon,Lieber,Jonathan Ray,220.0,75.0,L,R,1994-05-15,2008-09-05,liebj001,liebejo01,2000,CHN,NL,36,35.0,34,35.0,35,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
80,473.0,rolensc01,2000,1,PHI,NL,128,483.0,88,144,80.0,32.0,6.0,26,89.0,8.0,1.0,51,99.0,9.0,5.0,0.0,2.0,4.0,2000,1,128,127.0,3240.0,89,245,10.0,14,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1975.0,4.0,4.0,USA,IN,Evansville,,,,,,,Scott,Rolen,Scott Bruce,245.0,76.0,R,R,1996-08-01,2012-10-03,roles001,rolensc01,2000,PHI,NL,128,127.0,128,128.0,0,0,0,0,128,0,0,0,0,0,0.0,1.0,0.0
81,471.0,karroer01,2000,1,LAN,NL,155,584.0,84,146,86.0,29.0,0.0,31,106.0,4.0,3.0,63,122.0,2.0,4.0,0.0,12.0,18.0,2000,1,153,153.0,3995.0,1296,138,7.0,123,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1967.0,11.0,4.0,USA,NJ,Hackensack,,,,,,,Eric,Karros,Eric Peter,205.0,76.0,R,R,1991-09-01,2004-07-21,karre001,karroer01,2000,LAN,NL,155,154.0,155,153.0,0,0,153,0,0,0,0,0,0,0,1.0,1.0,0.0
82,469.0,chaveer01,2000,1,OAK,AL,153,501.0,89,139,86.0,23.0,4.0,26,86.0,2.0,2.0,62,94.0,8.0,1.0,0.0,5.0,9.0,4000,2,148,135.0,3628.0,92,256,18.0,17,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1977.0,12.0,7.0,USA,CA,Los Angeles,,,,,,,Eric,Chavez,Eric Cesar,215.0,73.0,L,R,1998-09-08,2014-06-08,chave001,chaveer01,2000,OAK,AL,153,135.0,153,146.0,0,0,0,0,146,2,0,0,0,0,1.0,10.0,3.0
83,468.0,deshide01,2000,1,BAL,AL,151,561.0,84,166,108.0,43.0,5.0,10,86.0,37.0,10.0,69,82.0,2.0,1.0,3.0,9.0,16.0,4000,2,137,133.0,3456.0,247,257,13.0,47,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1969.0,1.0,15.0,USA,DE,Seaford,,,,,,,Delino,DeShields,Delino Lamont,170.0,73.0,L,R,1990-04-09,2002-08-08,deshd001,deshide01,2000,BAL,AL,151,142.0,151,137.0,0,0,0,96,0,0,39,2,0,41,10.0,7.0,2.0
84,468.0,cruzjo02,2000,1,TOR,AL,162,603.0,91,146,78.0,32.0,5.0,31,76.0,15.0,5.0,71,129.0,3.0,2.0,2.0,3.0,11.0,2000,1,162,162.0,4270.0,405,9,3.0,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1974.0,4.0,19.0,P.R.,,Arroyo,,,,,,,Jose,Cruz,Jose Luis,190.0,72.0,B,R,1997-05-31,2008-06-05,cruzj004,cruzjo02,2000,TOR,AL,162,162.0,162,162.0,0,0,0,0,0,0,0,162,0,162,0.0,0.0,0.0
85,467.0,wilsopr01,2000,1,FLO,NL,161,605.0,94,160,91.0,35.0,3.0,31,121.0,36.0,14.0,55,187.0,1.0,8.0,0.0,6.0,11.0,2000,1,158,152.0,4088.0,387,9,5.0,2,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1974.0,7.0,19.0,USA,SC,Bamberg,,,,,,,Preston,Wilson,Preston James Richard,193.0,74.0,R,R,1998-05-07,2007-05-05,wilsp002,wilsopr01,2000,FLO,NL,161,152.0,161,158.0,0,0,0,0,0,0,0,158,0,158,0.0,2.0,1.0
86,466.0,longte01,2000,1,OAK,AL,138,584.0,104,168,112.0,34.0,4.0,18,80.0,5.0,0.0,43,77.0,1.0,1.0,0.0,3.0,18.0,2000,1,137,131.0,3499.0,328,2,10.0,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1976.0,2.0,29.0,USA,AL,Montgomery,,,,,,,Terrence,Long,Terrence Deon,190.0,73.0,L,L,1999-04-14,2006-06-05,longt002,longte01,2000,OAK,AL,138,131.0,138,137.0,0,0,0,0,0,0,0,137,0,137,0.0,4.0,1.0
87,464.0,renteed01,2000,1,SLN,NL,150,562.0,94,156,107.0,32.0,1.0,16,76.0,21.0,13.0,63,77.0,3.0,1.0,8.0,9.0,19.0,2000,1,149,144.0,3774.0,231,379,27.0,79,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1976.0,8.0,7.0,Colombia,Atlantico,Barranquilla,,,,,,,Edgar,Renteria,Edgar Enrique,200.0,73.0,R,R,1996-05-10,2011-09-28,rente001,renteed01,2000,SLN,NL,150,144.0,150,149.0,0,0,0,0,0,149,0,0,0,0,0.0,1.0,0.0
88,462.0,konerpa01,2000,1,CHA,AL,143,524.0,84,156,103.0,31.0,1.0,21,97.0,1.0,0.0,47,72.0,0.0,10.0,0.0,5.0,22.0,4000,2,129,127.0,3381.0,1053,74,11.0,119,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1976.0,3.0,5.0,USA,RI,Providence,,,,,,,Paul,Konerko,Paul Henry,220.0,74.0,R,R,1997-09-08,2014-09-28,konep001,konerpa01,2000,CHA,AL,143,133.0,143,128.0,0,0,122,0,7,0,0,0,0,0,7.0,10.0,0.0
89,458.0,dempsry01,2000,1,FLO,NL,33,,102,210,,,,30,,,,97,209.0,7.0,5.0,4.0,5.0,12.0,2000,1,33,33.0,679.0,11,29,4.0,2,0.0,,0.0,0.0,0.0,14.0,10.0,33.0,2.0,1.0,0.0,679.0,92.0,0.243,3.66,4.0,0.0,974.0,0.0,0.0,1977.0,5.0,3.0,CAN,BC,Sechelt,,,,,,,Ryan,Dempster,Ryan Scott,215.0,74.0,R,R,1998-05-23,2013-09-29,dempr002,dempsry01,2000,FLO,NL,33,33.0,31,33.0,33,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
90,454.0,hammoje01,2000,1,COL,NL,122,454.0,94,152,106.0,24.0,2.0,20,106.0,14.0,7.0,44,83.0,4.0,5.0,2.0,6.0,11.0,2000,1,118,115.0,3009.0,207,8,2.0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1971.0,3.0,5.0,USA,NJ,Plainfield,,,,,,,Jeffrey,Hammonds,Jeffrey Bryan,195.0,72.0,R,R,1993-06-25,2005-05-22,hammj001,hammoje01,2000,COL,NL,122,115.0,122,118.0,0,0,0,0,0,0,33,9,85,118,0.0,6.0,0.0
